customer_id,customer_name,email,signup_date,country,region,industry,acquisition_channel
CUST003733,Nichole Rhodes,brandon11@example.org,05/18/2025,SG,Michigan,Manufacturing,DISPLAY
CUST003387,Sean Lewis,kingjessica@example.net,2025-12-27,AUS,Michigan,Technology,AFFILIATE
CUST000739,Tasha Ortega,,2026-05-02,United Kingdom,Alabama,Education,Email Marketing
CUST005396,Julia Barnes,dcox@example.org,15-09-2025,germany,Washington,Retail,referral
CUST007380,Daniel Lopez,randy18@example.org,2025-04-11,  singapore  ,Utah,Hospitality,EMAIL
CUST000801,Thomas Perry,wpage@example.org,2025-01-09,SG,Illinois,Retail,social
CUST006112,Patrick Knox,rjones@example.org,2025-09-16,UAE,North Carolina,Healthcare,Instagram
CUST002791,Joanna Mcknight,bryanmorgan@example.net,11/12/2024,DE,New Hampshire,Logistics,Instagram
CUST004283,William Jenkins,patrickturner@example.com,2023-03-05,Brazil,Massachusetts,Hospitality,REFERRAL
CUST005282,  John Leach  ,weaverhector@example.com,2026-01-30,Brazil,,Finance,Google Ads
CUST000636,Kelsey Scott,campbellkristina@example.net,2024-08-06,United Arab Emirates,,Real Estate,Email Marketing
CUST007965,Veronica May,qbradley@example.com,20-01-2025,brazil,Kansas,Real Estate,display
CUST000578,Mary Shepard,clarkrandy@example.org,2026-07-20,DE,California,Retail,Email Marketing
CUST000449,Elizabeth Carter,ryan25@example.com,,Germany,Minnesota,Real Estate,PPC
CUST001325,  Alex Thomas  ,georgeharmon@example.net,2023-10-23,U.K.,Illinois,Real Estate,REFERRAL
CUST006892,Tony Diaz,christopher23@example.org,2025-06-27,france,Michigan,Real Estate,social media
CUST006991,Brian Jones,gphillips@example.org,21-10-2023, India,Massachusetts,Finance,Display
CUST009345,Sara Garcia,ashleyfisher@example.org,2026-03-31,BR,New Hampshire,Healthcare,social
CUST009034,  Allen Henderson  ,zcastillo@example.org,2024-12-17,IN,South Dakota,Media,REFERRAL
CUST008808,Alicia Cummings,randydavis@example.net,2024-05-09,India,Maine,Media,SOCIAL
CUST005170,Kimberly Alexander,michaelsmith@example.net,2024-08-04,brazil,Pennsylvania,Technology,SEO
CUST003361,Jasmine Perry,doughertyjulie@example.org,21-05-2023, India,Kentucky,Manufacturing,Paid-Search
CUST000001,Allison Hill,donaldgarcia@example.net,2023-08-17,INDIA,,Finance,  social  
CUST006977,Michael Matthews,cooksarah@example.com,2023-08-25,U.A.E,Maryland,Healthcare,Email
CUST002299,Adam Snyder,iedwards@example.com,07-07-2023,Canada,Idaho,,Social
CUST009066,  Heather Williams  ,marklong@example.org,10/12/2024,UK,,Healthcare,AFFILIATE
CUST005767,Theodore Banks,millsbrittany@example.net,03-08-2025,Singapore,Delaware,Manufacturing,Display
CUST009710,Jody Stein,rosevega@example.org,02/09/2023,FR,Ohio,Education,referral
CUST005528,Cheryl Hensley,duncanvanessa@example.com,22-03-2025,england,Nebraska,Retail,DISPLAY
CUST001385,Randall Cox,hedwards@example.net,2025-07-21,Germany,Kansas,Hospitality,Google Ads
CUST004763,Danny Harris,williamjordan@example.org,2024-11-28,United Kingdom,Massachusetts,Retail,Referral
CUST009044,Lee Parks,grantlogan@example.org,2025-08-09,  USA  ,Utah,Finance,Partner
CUST007408,James Cooper,christina45@example.net,2023-10-02,Germany,Arkansas,Healthcare,Display
CUST005708,Kristina Marshall,awalker@example.com,2024-10-18,AUS,Connecticut,Media,Referral
CUST006288,Karen Day,,2023-08-02,CA ,Vermont,Media,email
CUST002326,Robin Good,harrisonnicholas@example.net,22 May 2024,  BR  ,,Manufacturing,  Affiliate  
CUST005796,Ryan Martin,brett70@example.com,20-11-2025,UAE,Nebraska,Real Estate,display
CUST001840,CHARLES GRAHAM,jeremycollins@example.net,2025-09-12,Singapore,California,Finance,  email  
CUST005764,  Derek Allison  ,justinhowell@example.com,25-10-2025,USA,Florida,Real Estate,display
CUST001922,Ashley Burnett,trobinson@example.org,2025-03-10,United States,,Technology,display
CUST009329,Courtney Miranda,ryanrobinson@example.com,06/01/2025,Brazil,,Hospitality,Facebook Ads
CUST007748,Dean Scott,kyork@example.org,2026-01-06,AUS,Kansas,Finance,social media
CUST007389,Tiffany Adams,pwatson@example.com,06-07-2024,FR,Virginia,Manufacturing,E-mail
CUST002981,Gregory Rodgers,,01-12-2023,germany,New Jersey,Retail,Referral
CUST007087,Patricia Shields,francesthomas@example.net,06/29/2025,U.A.E,Alaska,Education,Organic Search
CUST006659,Joshua Wilson,hgomez@example.com,,US,West Virginia,Education,Email Marketing
CUST008383,Mary Bennett,nicole11@example.com,2026-07-15,Canada,Colorado,Finance,PPC
CUST001447,Robert Savage,aclark@example.org,2023-12-23,United Kingdom,Indiana,Technology,email
CUST002699,Benjamin Marshall,denise76@example.net,2024-12-12,france,Delaware,Healthcare,affiliate
CUST006123,Matthew Garza,,10/21/2025,INDIA,,Media,social media
CUST006050,Jason Compton,nicholas27@example.org,24-06-2026,canada,,Media,Referal
CUST003499,  Diana Crawford  ,greenemily@example.org,2024-04-02,France,,Finance,Facebook Ads
CUST008785,Patrick Jackson,qjensen@example.net,2024-05-03,Brazil,Indiana,Media,Email Marketing
CUST008691,Amber Marquez,erikacraig@example.com,01/05/2025,india,Kansas,Finance,Organic
CUST002879,Adam Cole,katherinewinters@example.com,27-12-2024,United Arab Emirates,Alaska,Manufacturing,SEO
CUST005239,Gina Miller,julie11@example.net,30-06-2024,Canada,Massachusetts,Media,Affliate
CUST007529,Christopher Hancock,cassandrabanks@example.org,12/18/2023,United states,,Technology,Organic Search
CUST000214,Sarah King,david49@example.net,2024-07-19,france,Colorado,Technology,Affiliate
CUST004339,  Julie Griffin  ,isaiahbrown@example.net,03/20/2024,India,Rhode Island,Logistics,referral
CUST008999,Anthony Holt,jrogers@example.org,02 Nov 2025,U.S.A,,Education,Paid-Search
CUST004201,Brianna Ortega,josephcastro@example.org,,canada,,Manufacturing,Organic Search
CUST009732,Johnathan Rasmussen,johncampbell@example.net,2023-11-03,U.K.,Nevada,Real Estate,  Social  
CUST006531,Jesus Knox,tyler42@example.com,2024-04-05,U.A.E,Utah,Education,Affiliate
CUST005815,Kimberly Levy,xellis@example.org,2024-03-19,UAE,Missouri,Hospitality,Instagram
CUST007154,Allison Mata,vjackson@example.com,03-03-2025,CA ,Arkansas,Finance,referral
CUST009123,Samantha Jacobs,ricesusan@example.com,2024-01-17,england,California,Technology,Instagram
CUST007113,Mark Stone,younglisa@example.com,07/15/2025,SG,Wisconsin,Retail,ORGANIC
CUST005724,Corey Leon,garrettreid@example.com,06/28/2023,france,Kentucky,Real Estate,  E-mail  
CUST003712,James Wright,belindamartin@example.com,01/17/2024,United Arab Emirates,South Dakota,Technology,social media
CUST007661,Dr. James Figueroa,sarah40@example.com,18-01-2024,Singapore,Montana,Finance,DISPLAY
CUST007018,Robert Stephens,grantdustin@example.org,10/27/2025,US,,Hospitality,organic
CUST007639,Christopher Walker,,18-04-2025,Brazil,Oklahoma,Hospitality,Email Marketing
CUST004237,William Hall ,,2024-09-22,singapore,Connecticut,Education,PPC
CUST008630,  Evan Mcdaniel  ,dawnmccann@example.net,06-01-2024,france,Hawaii,Hospitality,Paid-Search
CUST005529,Frank Shaffer,bradshawjoseph@example.net,2024-05-18, India,Iowa,Finance,Affiliate
CUST007964,ANN SMITH,torrestanya@example.org,2025-09-28,BR,Missouri,Logistics,REFERRAL
CUST007800,Joshua Waller,frederick50@example.com,2023-11-09,DE,Nebraska,Retail,Email Marketing
CUST006976,James King,wallercarl@example.net,2026-07-04,DE,Virginia,Logistics,Organic
CUST006410,Connie Randall,mckayamanda@example.net,22 Aug 2025,singapore,Florida,,referral
CUST008440,Jessica Hale,robertthompson@example.com,,Germany,Michigan,Technology,Affliate
CUST000454,Christine Jennings,turnerdorothy@example.net,2024-11-25,Singapore,North Dakota,Education,PAID SEARCH
CUST002472,Kelsey Pearson,danieldunn@example.org,2024-09-17,India,Iowa,Retail,Google Ads
CUST003568,  Sarah Molina  ,william91@example.com,30-10-2023,United Arab Emirates,Ohio,Finance,Referral
CUST004586,Jeff Reeves,katie48@example.com,29-03-2024,england,Louisiana,Healthcare,Paid-Search
CUST001585,Sharon Guerrero,christina26@example.org,2025-02-28,germany,Idaho,Technology,SEO
CUST002220,Matthew Newman,tracyjohnson@example.net,21 Sep 2024,SG,Ohio,Finance,DISPLAY
CUST000698,Rebecca Nguyen,sparksamanda@example.com,2023-10-18,  india  ,Pennsylvania,,Display Ads
CUST002458,Lauren Hall,stevencortez@example.org,2026-05-11,U.A.E,Tennessee,Technology,Organic
CUST003221,Daniel Wilson,cruzolivia@example.org,06/27/2023,india,New York,Manufacturing,organic
CUST001161,Donald Silva,eatondavid@example.net,2026-03-22,India,Rhode Island,Healthcare,Google Ads
CUST000565,Adam Craig,ucarpenter@example.com,01-08-2025,Australia,South Carolina,Retail,AFFILIATE
CUST000076,Mary Jones,alexander67@example.org,24 Sep 2023,France,,Education,Referal
CUST001992,William Allen,mccoyjames@example.org,,FR,Florida,Technology,Paid Search
CUST006738,Robyn Clarke,jason28@example.net,2025-11-28,United Arab Emirates,,Media,social media
CUST006749,  Alexander Brown  ,kenneth15@example.com,2025-01-28,germany,Wyoming,Logistics,paid search
CUST001163,  Lisa Turner  ,mmayo@example.net,08-03-2025,france,,Manufacturing,Paid-Search
CUST001031,Charles Brown,pjacobs@example.net,2026-05-29,United States,Michigan,Manufacturing,organic
CUST009174,Matthew Ruiz,,2025-02-17,singapore,Virginia,Media,Organic Search
CUST001362,Phillip Benton,porterarthur@example.com,2024-02-17,US,Pennsylvania,Finance,SEO
CUST005246,Vincent Smith,bradleyemily@example.com,07/18/2024,AUS,Minnesota,Media,Display Ads
CUST002226,Thomas Moses,jose08@example.org,21-07-2025,brazil,Ohio,Real Estate,Social
CUST002962,Tracie Johnson,williamsbrenda@example.org,23 Apr 2025,  Germany  ,,,Organic
CUST005047,Thomas Spencer,jaimegarcia@example.com,2026-01-03,england,Texas,Healthcare,PPC
CUST002946,Miranda Bennett,gabriel67@example.com,23-03-2023,United Arab Emirates,North Dakota,Healthcare,organic
CUST003014,Brendan Roberts,anthonyortiz@example.org,03/28/2023,singapore,Connecticut,Hospitality,PPC
CUST007678,Christina Moody,rlindsey@example.com,09-02-2026,brazil,North Carolina,Manufacturing,Banner
CUST004855,Alvin Smith ,,02-03-2023,  UAE  ,Hawaii,Manufacturing,AFFILIATE
CUST009991,Jennifer Fuentes,josemurphy@example.net,29-09-2023,FR,New Jersey,Finance,display
CUST006313,Jennifer Jones,stevenjackson@example.com,2024-01-16,  United States  ,Connecticut,Real Estate,  organic  
CUST003284,Jacqueline Snyder,igarcia@example.net,2023-09-21,FR,,Hospitality,social
CUST009332,Dana Ferguson,johnlewis@example.com,2023-03-30,India,Illinois,Technology,Referral
CUST008163,Miguel Robinson,donnaacosta@example.net,19-09-2024,Canada,Mississippi,Manufacturing,Partner
CUST006112,Patrick Knox,rjones@example.org,2025-09-16,UAE,North Carolina,Healthcare,Instagram
CUST004866,Carol Le,gilbertamanda@example.org,07/05/2023,DE,,Hospitality,Paid Search
CUST000980,Justin Gibson,pdavidson@example.org,2025-04-04,Germany,Massachusetts,Hospitality,Instagram
CUST000368,Jesus Wood,anne49@example.org,01-07-2023,germany,,Hospitality,Display
CUST002645,  Katherine Gonzalez  ,schmidtsteven@example.org,03/17/2025,singapore,Texas,Manufacturing,referral
CUST004965,Sharon May,emartin@example.com,24 Jan 2024,singapore,Minnesota,Retail,email
CUST002131,Erin Taylor,nicholas09@example.org,2023-08-03,Australia,Vermont,Logistics,referral
CUST005308,Melissa Wagner,suarezamy@example.net,24-11-2025,AUS,Missouri,Finance,SEO
CUST003504,  John Pena  ,fieldsjacob@example.org,2024-03-25,AUS,New York,Healthcare,affiliate
CUST007252,  Andrea Davis  ,abutler@example.com,2023-12-16,India,Louisiana,Hospitality,Partner
CUST008084,Glen Aguirre,nkelly@example.com,2024-06-05,U.K.,Colorado,Healthcare,SEO
CUST003662,Makayla Velasquez,william81@example.com,13-01-2026,U.K.,Alabama,Logistics,Google Ads
CUST005242,Ryan Scott,nicholas57@example.com,2023-05-04,UK,Alabama,,SEO
CUST006278,Mary Hubbard,kevincastillo@example.org,2023-08-20,France,Oregon,,Social
CUST002305,Whitney Hawkins,kmorris@example.org,07-11-2024,France,Colorado,Retail,E-mail
CUST002376,  Christopher Joseph  ,walterskaren@example.com,09-06-2026,United states,Kentucky,Education,Paid-Search
CUST006025,Reginald Valdez,jenniferthomas@example.com,06/08/2025,UAE,South Dakota,Retail,Display
CUST008396,Ashley Johnson,matthew19@example.net,2023-09-04,france,Virginia,Real Estate,Referal
CUST004117,Chris Foster,zbarrett@example.com,04-11-2024,INDIA,Rhode Island,Retail,E-mail
CUST005252,Kathy Phillips,griffinpatrick@example.net,27-07-2026,United Arab Emirates,Colorado,Logistics,Organic Search
CUST000642,Courtney Peterson,fsandoval@example.net,2025-07-18,Australia,Missouri,Retail,social media
CUST008666,Dominique Hardy,alvarezmichael@example.com,27 Nov 2025,India,,Manufacturing,  DISPLAY  
CUST001173,Logan Nguyen,garrettalex@example.com,29 Dec 2023,United Kingdom,Iowa,Retail,SEO
CUST003637,Blake Wood,mckenziecurtis@example.net,09 Jun 2025,U.A.E,South Dakota,Manufacturing,AFFILIATE
CUST000811,JOHN PETERSON,curtismoore@example.org,2024-10-24,india,Illinois,Finance,affiliate
CUST002794,Angela Hardy,perrywayne@example.org,04 Jun 2025,BR,Missouri,Healthcare,affiliate
CUST005294,Colton Evans,sbell@example.org,2024-07-23,INDIA,Colorado,,paid search
CUST009620,Melissa Murillo,dianemorgan@example.net,2025-05-24,SG,North Carolina,Hospitality,Facebook Ads
CUST003382,Rachael Reyes,jeansmith@example.com,2025-06-29,US,Virginia,Media,organic
CUST004182,Bobby Davis,erin85@example.org,18-05-2026,U.A.E,Colorado,Retail,Email Marketing
CUST001671,Kelly Rodriguez,fosternicole@example.org,2026-02-06,UK,,Manufacturing,  paid search  
CUST007599,Jason Gardner,deckerrobert@example.com,14-06-2025,DE,,Healthcare,Organic Search
CUST000113,Andrew Shaw MD,sawyerscott@example.net,08-09-2023,canada,New Jersey,Manufacturing,social
CUST005662,Allen Benson,michaelramos@example.com,25-05-2026,canada,Mississippi,Logistics,SEO
CUST004247,Sean Harrison,ronald27@example.org,11/24/2025,Brazil,Pennsylvania,Hospitality,affiliate
CUST008911,Anne Mathews,christina74@example.com,05-02-2026,Singapore,Massachusetts,Education,SEO
CUST006159,Thomas Jordan,brendanchavez@example.net,17-07-2026,brazil,New Hampshire,Retail,Referal
CUST002684,Matthew Brown,tuckerkurt@example.org,11/02/2024,BR,North Dakota,Hospitality,Organic
CUST004260,Diane Hayes,nathanielmercer@example.net,17-03-2025,BR,Texas,Finance,Instagram
CUST000524,Teresa Williams,qhall@example.com,18-06-2024,INDIA,Iowa,Healthcare,EMAIL
CUST006177,Cynthia Weaver,paigeosborn@example.net,2025-01-07,US,New Mexico,Finance,Email Marketing
CUST007355,  Elaine Huang  ,dmcguire@example.com,,india,,,PAID SEARCH
CUST002022,Travis Taylor,hufftina@example.org,13 May 2023,france,Minnesota,Technology,Google Ads
CUST001185,Stephen Perry,barrandrew@example.com,12/17/2023,BR,Missouri,Retail,REFERRAL
CUST003686,Lori Miller,foleyaaron@example.net,03/21/2026,U.S.A,West Virginia,Real Estate,SOCIAL
CUST003130,Emily Potter,qmadden@example.net,,IN,New Hampshire,Real Estate,Facebook Ads
CUST001292,Tina Robinson,jacobsonbarbara@example.org,2024-04-19,France,California,,Email
CUST004730,Meghan Archer,cphelps@example.net,2023-06-14,BR,Missouri,Media,referral
CUST004469,Jessica Silva,francisdelacruz@example.com,18-03-2025,BR,Kansas,Education,Display Ads
CUST008752,Joel Ramirez,ibrown@example.net,03/23/2025,Brazil,South Dakota,Technology,SEO
CUST000717,Kimberly Riley,bergeramanda@example.org,2024-12-12,Canada,New Mexico,Finance,PAID SEARCH
CUST009590,Alexandra Avila,leetammie@example.net,,australia,Virginia,Real Estate,EMAIL
CUST000616,Jennifer Schultz,charlene98@example.org,07-06-2023, India,Missouri,Manufacturing,Affliate
CUST001178,Terri White,andrew22@example.com,2024-03-29,AUS,,Manufacturing,  referral  
CUST009770,Lisa Smith,utate@example.org,2025-07-23,India,Kansas,Technology,REFERRAL
CUST009927,Cassandra Davis MD,opennington@example.org,2025-08-27,Canada,South Dakota,Real Estate,Referal
CUST004428,Christopher Patterson,dan14@example.net,2023-07-24,india,,Media,Partner
CUST002830,Clayton Rogers,anthonyrandolph@example.com,27 Aug 2023,AUS,Nevada,Real Estate,AFFILIATE
CUST008257,Jessica Thompson,michaelschmidt@example.com,2023-12-30,U.S.A,Iowa,Logistics,  AFFILIATE  
CUST000799,Jessica Mosley,maryharper@example.org,2023-05-02,United States,Indiana,Real Estate,DISPLAY
CUST008483,Megan Hill ,,07-02-2023,AUS,Oklahoma,Real Estate,DISPLAY
CUST005276,Michael Edwards,ismith@example.net,2023-08-20,FR,Vermont,Education,social media
CUST002969,Megan Stevenson,jennifer44@example.org,08 Mar 2025,BR,Maryland,Retail,Paid Search
CUST002174,Crystal Wilson,tylerrodney@example.com,,U.A.E,Nevada,,DISPLAY
CUST008858,Timothy Walters,bvillegas@example.org,16-04-2023,UK,Washington,Finance,Referral
CUST000314,Brittany Cuevas,agarcia@example.org,03/03/2024,Singapore,Delaware,,Organic
CUST004765,Brett Clayton,fpena@example.org,21-02-2025,canada,Georgia,Logistics,Partner
CUST002076,Nicole Mejia,mallory30@example.org,2024-08-27,india,Maryland,Finance,PAID SEARCH
CUST001296,Benjamin Lopez,athomas@example.net,2025-06-16,FR,New Mexico,Finance,DISPLAY
CUST001773,Jacqueline Lucero,dylan78@example.com,2025-07-18,australia,Mississippi,Media,referral
CUST003169,Connor Herman,umartinez@example.org,14-07-2025,singapore,South Dakota,Retail,Referral
CUST005068,Robert Guerra,jilladams@example.com,2023-12-06,INDIA,Indiana,Retail,ORGANIC
CUST008927,Thomas Perez,masseyalisha@example.net,2026-02-21,canada,Missouri,Finance,Email
CUST001251,Michael Knapp,armstronganthony@example.net,2026-04-05,India,Florida,Real Estate,organic
CUST005105,ALEXANDRA JOHNSON,debbie41@example.org,2024-11-16,DE,Vermont,Education,Display
CUST005500,Miranda Page,lwilson@example.com,19-04-2025,australia,Maine,Retail,organic
CUST002799,Jose Ryan,gibsonrichard@example.net,06/02/2025,singapore,Hawaii,,Affliate
CUST009276,Caitlin Flores,erin96@example.org,22-11-2023,BR,Oklahoma,Logistics,Email Marketing
CUST004839,Bryan Mccullough,ffleming@example.com,2023-03-13,France,Minnesota,Education,Google Ads
CUST007031,  Deborah Anderson  ,randall62@example.org,2023-06-11,United Arab Emirates,New Mexico,,Organic
CUST003435,Albert Avery III,timothyadams@example.com,08 Apr 2026,United states,Oregon,Technology,  Google Ads  
CUST001051,Megan Compton,martinreid@example.net,21 Aug 2025,France,Massachusetts,Hospitality,Facebook Ads
CUST003560,Jillian Hill,halljennifer@example.org,09 Mar 2025,  U.A.E  ,,Technology,Referral
CUST004152,Heather Brandt,joseph03@example.org,2025-09-05,United Arab Emirates,New Hampshire,Technology,PAID SEARCH
CUST000292,Daniel Thomas,thickman@example.org,08-05-2025,australia,Oregon,Finance,Affliate
CUST000539,  Crystal Lang  ,zbell@example.net,22-12-2023,IN,,Finance,DISPLAY
CUST009578,Melissa Martinez,keith15@example.com,2024-10-22,germany,California,Real Estate,  REFERRAL  
CUST007703,Christian Francis,bradleyerica@example.net,2025-08-24,DE,Illinois,Manufacturing,email
CUST005982,  Michael Gonzalez  ,jason36@example.org,2025-11-16,DE,,Finance,Organic
CUST003855,Betty Brock,tporter@example.org,26 Apr 2026,UK,Arkansas,Education,Display
CUST007160,Susan Abbott,,02/08/2025,england,Mississippi,Hospitality,Affiliate
CUST008584,Janice Kaiser,toddbriggs@example.net,2025-07-29,U.A.E,,Logistics,Paid-Search
